Time,
501.0366141796112
498.5041902065277
500.17362570762634
502.27332186698914
501.4812867641449
498.4452042579651
499.5171046257019
499.49219727516174
498.52207469940186
500.5697078704834
499.2884304523468
503.46155071258545
499.9430286884308
499.34282779693604
499.74222683906555
499.2701258659363
499.9796676635742
498.91156554222107
499.8613455295563
502.45620799064636
499.98592042922974
500.6531002521515
499.58514976501465
499.560485124588
500.3937063217163
500.24621772766113
499.28781819343567
497.98817348480225
499.236878156662
499.3543257713318
